,Year,Month,Day,Hour,Minute,temp_air,dew_point,dhi,dni,ghi,albedo,pressure,wind_direction,wind_speed,relative_humidity
2006-08-09 16:30:00-05:00,2006,8,9,16,30,27.0,13.2,208.0,429.0,405.0,0.14,1014.0,181.0,2.9000000000000004,42.55805437724145
2006-08-09 17:30:00-05:00,2006,8,9,17,30,25.5,14.1,71.0,542.0,221.0,0.14,1013.0,181.0,3.2,49.30300702402033
2006-08-09 18:30:00-05:00,2006,8,9,18,30,23.700000000000003,15.6,30.0,228.0,50.0,0.14,1013.0,183.0,3.5,60.47557614118856
2006-08-09 19:30:00-05:00,2006,8,9,19,30,22.6,16.2,0.0,0.0,0.0,0.13,1014.0,189.0,3.7,67.15953608656889
2006-08-09 20:30:00-05:00,2006,8,9,20,30,22.200000000000003,16.900000000000002,0.0,0.0,0.0,0.13,1014.0,198.0,3.7,71.94386730377681
2006-08-09 21:30:00-05:00,2006,8,9,21,30,21.8,17.400000000000002,0.0,0.0,0.0,0.13,1014.0,208.0,3.7,76.08986497373662
2006-08-09 22:30:00-05:00,2006,8,9,22,30,21.4,17.7,0.0,0.0,0.0,0.13,1013.0,217.0,3.6,79.46404733244974
2006-08-09 23:30:00-05:00,2006,8,9,23,30,20.9,17.8,0.0,0.0,0.0,0.13,1013.0,226.0,3.6,82.45801947276513
2006-08-10 00:30:00-05:00,2006,8,10,0,30,20.6,17.8,0.0,0.0,0.0,0.13,1013.0,233.0,3.5,83.99497355112099
2006-08-10 01:30:00-05:00,2006,8,10,1,30,20.3,17.8,0.0,0.0,0.0,0.13,1012.0,235.0,3.4000000000000004,85.5641754903033
2006-08-10 02:30:00-05:00,2006,8,10,2,30,20.0,17.900000000000002,0.0,0.0,0.0,0.13,1012.0,237.0,3.3000000000000003,87.71668477749306
2006-08-10 03:30:00-05:00,2006,8,10,3,30,19.700000000000003,18.2,0.0,0.0,0.0,0.13,1012.0,238.0,3.2,91.06358739272459
2006-08-10 04:30:00-05:00,2006,8,10,4,30,19.9,18.5,0.0,0.0,0.0,0.13,1012.0,238.0,3.1,91.64894254914518
2006-08-10 05:30:00-05:00,2006,8,10,5,30,21.0,18.9,27.0,200.0,43.0,0.13,1012.0,236.0,3.2,87.8039885838982
2006-08-10 06:30:00-05:00,2006,8,10,6,30,23.1,19.3,70.0,514.0,207.0,0.13,1011.0,234.0,3.5,79.20430965077519
2006-08-10 07:30:00-05:00,2006,8,10,7,30,25.0,19.200000000000003,112.0,616.0,390.0,0.13,1010.0,231.0,3.5,70.22563357066225
2006-08-10 08:30:00-05:00,2006,8,10,8,30,26.4,18.6,333.0,81.0,383.0,0.13,1010.0,228.0,3.2,62.2536512448691
2006-08-10 09:30:00-05:00,2006,8,10,9,30,27.4,18.1,143.0,775.0,725.0,0.13,1009.0,223.0,3.1,56.88797305205259
2006-08-10 10:30:00-05:00,2006,8,10,10,30,28.1,17.900000000000002,171.0,771.0,825.0,0.13,1008.0,217.0,3.3000000000000003,53.92634972952864
2006-08-10 11:30:00-05:00,2006,8,10,11,30,28.5,17.900000000000002,434.0,51.0,480.0,0.13,1007.0,211.0,3.4000000000000004,52.685849711330924
2006-08-10 12:30:00-05:00,2006,8,10,12,30,28.700000000000003,18.2,488.0,251.0,714.0,0.13,1007.0,206.0,3.5,53.06873888852649
2006-08-10 13:30:00-05:00,2006,8,10,13,30,28.5,18.7,504.0,213.0,685.0,0.13,1006.0,205.0,3.6,55.39679646607677
2006-08-10 14:30:00-05:00,2006,8,10,14,30,28.1,19.3,247.0,10.0,254.0,0.13,1006.0,206.0,3.6,58.86368773594268
2006-08-10 15:30:00-05:00,2006,8,10,15,30,27.4,20.0,284.0,41.0,310.0,0.13,1006.0,209.0,3.6,64.04394390323509
2006-08-10 16:30:00-05:00,2006,8,10,16,30,26.700000000000003,20.700000000000003,115.0,3.0,116.0,0.13,1006.0,214.0,3.6,69.67880118327776
2006-08-10 17:30:00-05:00,2006,8,10,17,30,25.5,21.5,116.0,242.0,182.0,0.13,1005.0,221.0,3.4000000000000004,78.56891705633684
2006-08-10 18:30:00-05:00,2006,8,10,18,30,24.200000000000003,22.0,20.0,0.0,20.0,0.13,1006.0,231.0,3.2,87.54208376930426
2006-08-10 19:30:00-05:00,2006,8,10,19,30,23.3,21.700000000000003,0.0,0.0,0.0,0.13,1006.0,245.0,3.2,90.7373570787389
2006-08-10 20:30:00-05:00,2006,8,10,20,30,22.6,21.4,0.0,0.0,0.0,0.13,1006.0,264.0,3.1,92.9437416009186
2006-08-10 21:30:00-05:00,2006,8,10,21,30,21.9,21.0,0.0,0.0,0.0,0.13,1007.0,284.0,3.0,94.63808332104115
2006-08-10 22:30:00-05:00,2006,8,10,22,30,21.200000000000003,20.5,0.0,0.0,0.0,0.13,1007.0,307.0,3.1,95.78552661981746
2006-08-10 23:30:00-05:00,2006,8,10,23,30,20.5,20.0,0.0,0.0,0.0,0.13,1007.0,328.0,3.4000000000000004,96.9575969733834
2006-08-11 00:30:00-05:00,2006,8,11,0,30,20.0,19.3,0.0,0.0,0.0,0.13,1007.0,348.0,3.9,95.74776649766761
2006-08-11 01:30:00-05:00,2006,8,11,1,30,19.6,18.6,0.0,0.0,0.0,0.13,1007.0,184.0,4.5,93.95667425471606
2006-08-11 02:30:00-05:00,2006,8,11,2,30,19.3,18.0,0.0,0.0,0.0,0.13,1007.0,16.0,4.800000000000001,92.19018664491743
2006-08-11 03:30:00-05:00,2006,8,11,3,30,18.9,17.3,0.0,0.0,0.0,0.13,1007.0,21.0,4.9,90.43813286223745
2006-08-11 04:30:00-05:00,2006,8,11,4,30,18.6,16.7,0.0,0.0,0.0,0.13,1008.0,23.0,4.800000000000001,88.71319240637641
2006-08-11 05:30:00-05:00,2006,8,11,5,30,19.0,16.3,24.0,274.0,44.0,0.13,1008.0,24.0,4.9,84.35046972174376
2006-08-11 06:30:00-05:00,2006,8,11,6,30,20.1,15.8,55.0,620.0,219.0,0.13,1009.0,27.0,5.0,76.30502625530123
2006-08-11 07:30:00-05:00,2006,8,11,7,30,21.5,14.3,72.0,783.0,423.0,0.13,1009.0,29.0,4.9,63.568993075376355
2006-08-11 08:30:00-05:00,2006,8,11,8,30,22.700000000000003,12.5,295.0,347.0,508.0,0.13,1010.0,30.0,4.5,52.54947516165864
2006-08-11 09:30:00-05:00,2006,8,11,9,30,23.700000000000003,11.1,350.0,407.0,655.0,0.13,1010.0,29.0,4.0,45.10445563383891
2006-08-11 10:30:00-05:00,2006,8,11,10,30,24.5,10.2,93.0,945.0,893.0,0.13,1010.0,27.0,3.4000000000000004,40.490156567944325
2006-08-11 11:30:00-05:00,2006,8,11,11,30,25.1,9.7,96.0,953.0,950.0,0.13,1009.0,25.0,2.9000000000000004,37.77957728976211
2006-08-11 12:30:00-05:00,2006,8,11,12,30,25.6,9.4,456.0,340.0,761.0,0.13,1009.0,25.0,2.5,35.94153453995169
2006-08-11 13:30:00-05:00,2006,8,11,13,30,25.9,9.3,98.0,932.0,889.0,0.13,1009.0,23.0,2.0,35.07126252895971
2006-08-11 14:30:00-05:00,2006,8,11,14,30,26.0,9.3,94.0,900.0,772.0,0.13,1009.0,20.0,1.6,34.86424786404487
2006-08-11 15:30:00-05:00,2006,8,11,15,30,25.8,9.3,87.0,850.0,613.0,0.13,1009.0,13.0,1.3,35.27966177176592
2006-08-11 16:30:00-05:00,2006,8,11,16,30,25.200000000000003,9.6,76.0,765.0,423.0,0.13,1009.0,6.0,1.0,37.30414857506864
2006-08-11 17:30:00-05:00,2006,8,11,17,30,24.0,10.2,58.0,613.0,223.0,0.13,1010.0,8.0,0.9,41.72237397899323
2006-08-11 18:30:00-05:00,2006,8,11,18,30,22.200000000000003,11.4,34.0,2.0,34.0,0.13,1010.0,16.0,1.0,50.38392237338324
2006-08-11 19:30:00-05:00,2006,8,11,19,30,21.1,11.4,0.0,0.0,0.0,0.13,1011.0,21.0,1.4,53.889055321164065
2006-08-11 20:30:00-05:00,2006,8,11,20,30,20.3,12.0,0.0,0.0,0.0,0.13,1011.0,26.0,1.9,58.897553582513915
2006-08-11 21:30:00-05:00,2006,8,11,21,30,19.6,12.5,0.0,0.0,0.0,0.13,1011.0,29.0,2.3000000000000003,63.562047080939905
2006-08-11 22:30:00-05:00,2006,8,11,22,30,18.9,12.9,0.0,0.0,0.0,0.13,1012.0,29.0,2.7,68.15606637967026
2006-08-11 23:30:00-05:00,2006,8,11,23,30,18.4,13.1,0.0,0.0,0.0,0.13,1012.0,26.0,3.0,71.24637545433755
2006-08-12 00:30:00-05:00,2006,8,12,0,30,17.900000000000002,13.1,0.0,0.0,0.0,0.13,1012.0,24.0,3.3000000000000003,73.51865731015998
2006-08-12 01:30:00-05:00,2006,8,12,1,30,17.3,13.2,0.0,0.0,0.0,0.13,1013.0,25.0,3.5,76.85336478781859
2006-08-12 02:30:00-05:00,2006,8,12,2,30,16.8,13.3,0.0,0.0,0.0,0.13,1013.0,29.0,3.6,79.84458710289917
2006-08-12 03:30:00-05:00,2006,8,12,3,30,16.400000000000002,13.3,0.0,0.0,0.0,0.13,1013.0,33.0,3.5,81.90000591300875
2006-08-12 04:30:00-05:00,2006,8,12,4,30,16.2,13.0,0.0,0.0,0.0,0.13,1014.0,35.0,3.3000000000000003,81.3415828745766
2006-08-12 05:30:00-05:00,2006,8,12,5,30,16.900000000000002,12.9,23.0,271.0,43.0,0.13,1014.0,31.0,3.3000000000000003,77.2945710545144
2006-08-12 06:30:00-05:00,2006,8,12,6,30,18.7,12.5,139.0,86.0,162.0,0.13,1015.0,26.0,3.3000000000000003,67.22854227616048
2006-08-12 07:30:00-05:00,2006,8,12,7,30,20.5,10.8,72.0,783.0,421.0,0.13,1015.0,17.0,3.0,53.734496526023875
2006-08-12 08:30:00-05:00,2006,8,12,8,30,21.8,9.6,83.0,865.0,612.0,0.13,1015.0,181.0,2.7,45.79231387642702
2006-08-12 09:30:00-05:00,2006,8,12,9,30,22.8,8.8,90.0,915.0,774.0,0.13,1015.0,343.0,2.4000000000000004,40.82986791456215
2006-08-12 10:30:00-05:00,2006,8,12,10,30,23.700000000000003,8.0,93.0,944.0,890.0,0.13,1014.0,326.0,2.2,36.629079195953366
2006-08-12 11:30:00-05:00,2006,8,12,11,30,24.4,7.4,95.0,957.0,951.0,0.13,1014.0,311.0,2.1,33.71454603889198
2006-08-12 12:30:00-05:00,2006,8,12,12,30,25.0,6.9,95.0,954.0,949.0,0.13,1013.0,299.0,2.0,31.433027853335183
2006-08-12 13:30:00-05:00,2006,8,12,13,30,25.3,6.800000000000001,95.0,939.0,889.0,0.13,1013.0,291.0,1.8,30.665332124855002
2006-08-12 14:30:00-05:00,2006,8,12,14,30,25.3,7.1000000000000005,90.0,910.0,774.0,0.13,1012.0,286.0,1.6,31.302426113725815
2006-08-12 15:30:00-05:00,2006,8,12,15,30,25.1,7.7,81.0,865.0,614.0,0.13,1012.0,284.0,1.5,33.00240114774249
2006-08-12 16:30:00-05:00,2006,8,12,16,30,24.6,8.200000000000001,72.0,774.0,421.0,0.13,1013.0,283.0,1.6,35.17809850631726
2006-08-12 17:30:00-05:00,2006,8,12,17,30,23.200000000000003,9.2,56.0,621.0,221.0,0.13,1013.0,289.0,1.5,40.94288335262098
2006-08-12 18:30:00-05:00,2006,8,12,18,30,21.4,10.9,30.0,1.0,30.0,0.13,1013.0,303.0,1.6,51.18166333331646
2006-08-12 19:30:00-05:00,2006,8,12,19,30,20.1,11.3,0.0,0.0,0.0,0.13,1014.0,321.0,2.1,56.93653825574127
2006-08-12 20:30:00-05:00,2006,8,12,20,30,19.4,11.8,0.0,0.0,0.0,0.13,1014.0,332.0,2.6,61.4609034846294
2006-08-12 21:30:00-05:00,2006,8,12,21,30,18.5,12.4,0.0,0.0,0.0,0.13,1014.0,343.0,2.9000000000000004,67.6299197497526
2006-08-12 22:30:00-05:00,2006,8,12,22,30,17.900000000000002,12.7,0.0,0.0,0.0,0.13,1014.0,354.0,3.1,71.62054984509581
2006-08-12 23:30:00-05:00,2006,8,12,23,30,17.3,12.7,0.0,0.0,0.0,0.13,1014.0,182.0,3.1,74.38211673653167
2006-08-13 00:30:00-05:00,2006,8,13,0,30,16.8,12.7,0.0,0.0,0.0,0.13,1014.0,4.0,3.0,76.77483648891005
2006-08-13 01:30:00-05:00,2006,8,13,1,30,16.3,12.3,0.0,0.0,0.0,0.13,1014.0,1.0,2.9000000000000004,77.20168517850287
2006-08-13 02:30:00-05:00,2006,8,13,2,30,15.9,11.8,0.0,0.0,0.0,0.13,1014.0,180.0,2.9000000000000004,76.63253310246772
2006-08-13 03:30:00-05:00,2006,8,13,3,30,15.4,11.6,0.0,0.0,0.0,0.13,1015.0,180.0,2.9000000000000004,78.08708083451376
2006-08-13 04:30:00-05:00,2006,8,13,4,30,15.3,11.5,0.0,0.0,0.0,0.13,1015.0,180.0,2.8000000000000003,78.072014966873
2006-08-13 05:30:00-05:00,2006,8,13,5,30,16.2,11.5,22.0,278.0,41.0,0.13,1016.0,358.0,2.7,73.70473460680965
2006-08-13 06:30:00-05:00,2006,8,13,6,30,18.4,11.3,54.0,620.0,214.0,0.13,1016.0,358.0,2.4000000000000004,63.29388713919376
2006-08-13 07:30:00-05:00,2006,8,13,7,30,20.9,10.4,70.0,780.0,416.0,0.13,1016.0,354.0,2.1,51.04913516276374
2006-08-13 08:30:00-05:00,2006,8,13,8,30,22.6,8.9,83.0,857.0,605.0,0.13,1016.0,338.0,1.9,41.60818377059795
2006-08-13 09:30:00-05:00,2006,8,13,9,30,23.700000000000003,8.4,92.0,901.0,764.0,0.13,1015.0,318.0,1.8,37.63699295174745
2006-08-13 10:30:00-05:00,2006,8,13,10,30,24.700000000000003,8.200000000000001,94.0,932.0,879.0,0.13,1015.0,296.0,1.8,34.968437559450294
2006-08-13 11:30:00-05:00,2006,8,13,11,30,25.5,8.3,98.0,941.0,936.0,0.13,1014.0,274.0,2.0,33.56779592601737
2006-08-13 12:30:00-05:00,2006,8,13,12,30,26.0,9.2,99.0,938.0,936.0,0.13,1014.0,261.0,2.2,34.630403680237684
2006-08-13 13:30:00-05:00,2006,8,13,13,30,26.4,9.9,98.0,921.0,874.0,0.13,1013.0,258.0,2.2,35.44891385511018
2006-08-13 14:30:00-05:00,2006,8,13,14,30,26.5,10.3,93.0,893.0,761.0,0.13,1013.0,257.0,2.1,36.19544969434793
2006-08-13 15:30:00-05:00,2006,8,13,15,30,26.3,10.9,188.0,578.0,542.0,0.13,1013.0,260.0,2.1,38.117932604781785
2006-08-13 16:30:00-05:00,2006,8,13,16,30,25.6,11.9,153.0,421.0,342.0,0.13,1013.0,268.0,1.9,42.448542923327864
2006-08-13 17:30:00-05:00,2006,8,13,17,30,24.0,13.1,107.0,329.0,193.0,0.13,1013.0,274.0,1.6,50.529087918014824
2006-08-13 18:30:00-05:00,2006,8,13,18,30,22.200000000000003,14.5,22.0,274.0,42.0,0.13,1013.0,283.0,1.5,61.702123031807695
2006-08-13 19:30:00-05:00,2006,8,13,19,30,21.4,14.4,0.0,0.0,0.0,0.14,1013.0,292.0,1.7000000000000002,64.37433189366266
2006-08-13 20:30:00-05:00,2006,8,13,20,30,21.200000000000003,14.2,0.0,0.0,0.0,0.14,1014.0,291.0,1.8,64.33082432621867
2006-08-13 21:30:00-05:00,2006,8,13,21,30,20.8,14.2,0.0,0.0,0.0,0.14,1014.0,287.0,1.8,65.93146752697646
2006-08-13 22:30:00-05:00,2006,8,13,22,30,20.200000000000003,14.1,0.0,0.0,0.0,0.14,1014.0,287.0,1.9,67.97536743089519
2006-08-13 23:30:00-05:00,2006,8,13,23,30,19.6,13.8,0.0,0.0,0.0,0.14,1014.0,283.0,1.9,69.19039294481395
2006-08-14 00:30:00-05:00,2006,8,14,0,30,19.0,13.8,0.0,0.0,0.0,0.14,1014.0,275.0,2.0,71.8231453434557
2006-08-14 01:30:00-05:00,2006,8,14,1,30,18.3,13.8,0.0,0.0,0.0,0.14,1014.0,268.0,2.2,75.03783077558101
2006-08-14 02:30:00-05:00,2006,8,14,2,30,17.8,13.8,0.0,0.0,0.0,0.14,1014.0,267.0,2.3000000000000003,77.43289719371305
2006-08-14 03:30:00-05:00,2006,8,14,3,30,17.5,13.8,0.0,0.0,0.0,0.14,1014.0,265.0,2.2,78.91104429764678
2006-08-14 04:30:00-05:00,2006,8,14,4,30,17.5,13.8,0.0,0.0,0.0,0.14,1013.0,259.0,2.0,78.91104429764678
2006-08-14 05:30:00-05:00,2006,8,14,5,30,18.5,14.2,22.0,229.0,37.0,0.14,1013.0,251.0,2.1,76.05008057937927
2006-08-14 06:30:00-05:00,2006,8,14,6,30,20.700000000000003,14.9,61.0,552.0,202.0,0.14,1013.0,243.0,2.5,69.40523336520354
2006-08-14 07:30:00-05:00,2006,8,14,7,30,23.1,15.6,94.0,675.0,392.0,0.14,1013.0,239.0,3.0,62.705167252275416
2006-08-14 08:30:00-05:00,2006,8,14,8,30,25.1,16.1,117.0,753.0,574.0,0.14,1012.0,233.0,3.2,57.41747055755348
2006-08-14 09:30:00-05:00,2006,8,14,9,30,26.6,16.3,136.0,792.0,725.0,0.14,1012.0,224.0,3.3000000000000003,53.20896834797642
2006-08-14 10:30:00-05:00,2006,8,14,10,30,27.6,16.5,181.0,765.0,823.0,0.14,1011.0,216.0,3.4000000000000004,50.81827642104819
2006-08-14 11:30:00-05:00,2006,8,14,11,30,28.3,16.6,498.0,215.0,689.0,0.14,1011.0,209.0,3.8,49.096163515703154
2006-08-14 12:30:00-05:00,2006,8,14,12,30,28.5,16.7,199.0,757.0,873.0,0.14,1010.0,204.0,4.2,48.83782488323549
2006-08-14 13:30:00-05:00,2006,8,14,13,30,28.5,17.0,412.0,416.0,762.0,0.14,1009.0,201.0,4.6000000000000005,49.775912636265915
2006-08-14 14:30:00-05:00,2006,8,14,14,30,28.4,17.3,379.0,380.0,663.0,0.14,1008.0,200.0,4.9,51.0254769121298
2006-08-14 15:30:00-05:00,2006,8,14,15,30,28.1,17.5,185.0,586.0,542.0,0.14,1008.0,201.0,5.1000000000000005,52.58422904958821
2006-08-14 16:30:00-05:00,2006,8,14,16,30,27.6,17.8,155.0,468.0,362.0,0.14,1007.0,200.0,5.1000000000000005,55.17515984155884
2006-08-14 17:30:00-05:00,2006,8,14,17,30,26.4,18.4,102.0,297.0,179.0,0.14,1007.0,200.0,5.1000000000000005,61.47881717808883
2006-08-14 18:30:00-05:00,2006,8,14,18,30,25.0,18.7,24.0,63.0,28.0,0.14,1007.0,200.0,5.300000000000001,68.06816085251296
2006-08-14 19:30:00-05:00,2006,8,14,19,30,24.3,18.8,0.0,0.0,0.0,0.13,1007.0,201.0,5.6000000000000005,71.42190788013649
2006-08-14 20:30:00-05:00,2006,8,14,20,30,23.9,19.1,0.0,0.0,0.0,0.13,1007.0,203.0,5.7,74.54006608751507
2006-08-14 21:30:00-05:00,2006,8,14,21,30,23.700000000000003,19.4,0.0,0.0,0.0,0.13,1007.0,206.0,5.7,76.86481163970507
2006-08-14 22:30:00-05:00,2006,8,14,22,30,23.4,19.700000000000003,0.0,0.0,0.0,0.13,1007.0,208.0,5.6000000000000005,79.73963499838086
2006-08-14 23:30:00-05:00,2006,8,14,23,30,23.1,19.8,0.0,0.0,0.0,0.13,1007.0,209.0,5.5,81.7031130094773
2006-08-15 00:30:00-05:00,2006,8,15,0,30,22.9,20.1,0.0,0.0,0.0,0.13,1007.0,208.0,5.4,84.24899780460343
2006-08-15 01:30:00-05:00,2006,8,15,1,30,22.8,20.5,0.0,0.0,0.0,0.13,1006.0,208.0,5.300000000000001,86.88135616206597
2006-08-15 02:30:00-05:00,2006,8,15,2,30,22.8,20.9,0.0,0.0,0.0,0.13,1006.0,210.0,5.2,89.0480704735588
2006-08-15 03:30:00-05:00,2006,8,15,3,30,22.6,21.1,0.0,0.0,0.0,0.13,1006.0,212.0,4.9,91.24941140171893
2006-08-15 04:30:00-05:00,2006,8,15,4,30,22.4,21.3,0.0,0.0,0.0,0.13,1006.0,214.0,4.4,93.5051419846617
2006-08-15 05:30:00-05:00,2006,8,15,5,30,22.5,21.4,10.0,0.0,10.0,0.13,1006.0,215.0,4.1000000000000005,93.50988044488317
2006-08-15 06:30:00-05:00,2006,8,15,6,30,22.9,21.700000000000003,6.0,0.0,6.0,0.13,1007.0,217.0,3.8,92.9591135428814
2006-08-15 07:30:00-05:00,2006,8,15,7,30,23.4,21.9,13.0,0.0,13.0,0.13,1007.0,221.0,3.4000000000000004,91.29967042540225
2006-08-15 08:30:00-05:00,2006,8,15,8,30,23.9,22.1,33.0,0.0,33.0,0.13,1007.0,230.0,2.8000000000000003,89.67835237216217
2006-08-15 09:30:00-05:00,2006,8,15,9,30,24.4,22.0,126.0,1.0,127.0,0.13,1007.0,240.0,2.2,86.4989846086086
2006-08-15 10:30:00-05:00,2006,8,15,10,30,25.200000000000003,21.700000000000003,138.0,0.0,138.0,0.13,1008.0,245.0,1.7000000000000002,80.96759377108866
2006-08-15 11:30:00-05:00,2006,8,15,11,30,26.200000000000003,21.200000000000003,245.0,0.0,246.0,0.13,1008.0,245.0,1.5,74.00407121193724
2006-08-15 12:30:00-05:00,2006,8,15,12,30,27.200000000000003,20.9,365.0,531.0,836.0,0.13,1008.0,240.0,1.4,68.49913989698025
2006-08-15 13:30:00-05:00,2006,8,15,13,30,27.700000000000003,20.5,314.0,479.0,716.0,0.13,1008.0,237.0,1.3,64.9043599483896
2006-08-15 14:30:00-05:00,2006,8,15,14,30,27.700000000000003,20.1,262.0,15.0,273.0,0.13,1008.0,244.0,1.3,63.32036731722504
2006-08-15 15:30:00-05:00,2006,8,15,15,30,27.3,19.700000000000003,258.0,353.0,472.0,0.13,1008.0,263.0,1.2000000000000002,63.233497650060634
2006-08-15 16:30:00-05:00,2006,8,15,16,30,26.700000000000003,19.200000000000003,221.0,243.0,327.0,0.13,1009.0,286.0,1.2000000000000002,63.49711842728156
2006-08-15 17:30:00-05:00,2006,8,15,17,30,25.4,19.0,117.0,173.0,161.0,0.13,1009.0,305.0,1.1,67.72347223462782
2006-08-15 18:30:00-05:00,2006,8,15,18,30,23.700000000000003,18.7,24.0,0.0,24.0,0.13,1010.0,321.0,1.1,73.58168286508669
2006-08-15 19:30:00-05:00,2006,8,15,19,30,22.5,17.900000000000002,0.0,0.0,0.0,0.14,1011.0,331.0,1.3,75.24830842630013
2006-08-15 20:30:00-05:00,2006,8,15,20,30,21.8,17.2,0.0,0.0,0.0,0.14,1012.0,336.0,1.3,75.13412433380783
2006-08-15 21:30:00-05:00,2006,8,15,21,30,21.4,16.6,0.0,0.0,0.0,0.14,1012.0,340.0,1.1,74.12129782813045
2006-08-15 22:30:00-05:00,2006,8,15,22,30,21.1,16.2,0.0,0.0,0.0,0.14,1013.0,343.0,1.0,73.59996635036241
2006-08-15 23:30:00-05:00,2006,8,15,23,30,20.700000000000003,16.0,0.0,0.0,0.0,0.14,1013.0,345.0,1.0,74.47641926948805
2006-08-16 00:30:00-05:00,2006,8,16,0,30,20.1,15.8,0.0,0.0,0.0,0.14,1013.0,347.0,1.2000000000000002,76.30502625530123
2006-08-16 01:30:00-05:00,2006,8,16,1,30,19.6,15.6,0.0,0.0,0.0,0.14,1013.0,352.0,1.8,77.70598670159683
2006-08-16 02:30:00-05:00,2006,8,16,2,30,19.200000000000003,15.7,0.0,0.0,0.0,0.14,1013.0,178.0,2.2,80.17492573445251
2006-08-16 03:30:00-05:00,2006,8,16,3,30,18.8,16.2,0.0,0.0,0.0,0.14,1014.0,5.0,2.4000000000000004,84.8678428847785
2006-08-16 04:30:00-05:00,2006,8,16,4,30,18.6,16.6,0.0,0.0,0.0,0.14,1014.0,12.0,2.5,88.15149022709771
2006-08-16 05:30:00-05:00,2006,8,16,5,30,19.4,17.0,20.0,218.0,34.0,0.14,1015.0,17.0,2.5,86.0155022957976
2006-08-16 06:30:00-05:00,2006,8,16,6,30,21.5,17.2,56.0,573.0,199.0,0.14,1015.0,23.0,2.4000000000000004,76.52497178896135
2006-08-16 07:30:00-05:00,2006,8,16,7,30,23.9,16.900000000000002,74.0,744.0,398.0,0.14,1015.0,28.0,1.9,64.91225732970736
2006-08-16 08:30:00-05:00,2006,8,16,8,30,25.8,16.1,87.0,828.0,586.0,0.14,1016.0,23.0,1.2000000000000002,55.0781357470242
2006-08-16 09:30:00-05:00,2006,8,16,9,30,27.1,15.5,97.0,874.0,743.0,0.14,1016.0,146.0,0.5,49.092873551787434
2006-08-16 10:30:00-05:00,2006,8,16,10,30,28.0,14.4,106.0,898.0,855.0,0.14,1016.0,246.0,0.4,43.39162743594927
2006-08-16 11:30:00-05:00,2006,8,16,11,30,28.5,14.7,109.0,907.0,912.0,0.14,1016.0,209.0,0.8,42.97131247789961
2006-08-16 12:30:00-05:00,2006,8,16,12,30,28.8,15.0,111.0,905.0,911.0,0.14,1016.0,197.0,1.0,43.053596755546366
2006-08-16 13:30:00-05:00,2006,8,16,13,30,29.0,15.0,114.0,879.0,848.0,0.14,1016.0,190.0,1.2000000000000002,42.5577048750277
2006-08-16 14:30:00-05:00,2006,8,16,14,30,28.9,15.1,110.0,846.0,734.0,0.14,1015.0,188.0,1.3,43.080997619618586
2006-08-16 15:30:00-05:00,2006,8,16,15,30,28.5,15.2,100.0,791.0,577.0,0.14,1015.0,190.0,1.1,44.376571785517626
2006-08-16 16:30:00-05:00,2006,8,16,16,30,27.8,15.4,77.0,727.0,394.0,0.14,1015.0,197.0,0.8,46.820447800043176
2006-08-16 17:30:00-05:00,2006,8,16,17,30,26.4,16.1,56.0,570.0,199.0,0.14,1016.0,196.0,0.7000000000000001,53.1581434971956
2006-08-16 18:30:00-05:00,2006,8,16,18,30,24.700000000000003,17.1,20.0,220.0,33.0,0.14,1016.0,191.0,0.8,62.662171960573886
2006-08-16 19:30:00-05:00,2006,8,16,19,30,23.5,17.3,0.0,0.0,0.0,0.13,1017.0,199.0,0.9,68.19953473560595
2006-08-16 20:30:00-05:00,2006,8,16,20,30,22.700000000000003,17.7,0.0,0.0,0.0,0.13,1017.0,212.0,0.7000000000000001,73.410041192488
2006-08-16 21:30:00-05:00,2006,8,16,21,30,22.0,18.1,0.0,0.0,0.0,0.13,1018.0,217.0,0.5,78.55494447859267
2006-08-16 22:30:00-05:00,2006,8,16,22,30,21.4,18.5,0.0,0.0,0.0,0.13,1018.0,178.0,0.2,83.5592885796014
2006-08-16 23:30:00-05:00,2006,8,16,23,30,21.0,18.8,0.0,0.0,0.0,0.13,1018.0,113.0,0.2,87.2573153402973
2006-08-17 00:30:00-05:00,2006,8,17,0,30,20.700000000000003,18.9,0.0,0.0,0.0,0.13,1018.0,72.0,0.3,89.43933580836521
2006-08-17 01:30:00-05:00,2006,8,17,1,30,20.4,18.9,0.0,0.0,0.0,0.13,1018.0,48.0,0.4,91.10897050037111
2006-08-17 02:30:00-05:00,2006,8,17,2,30,20.1,18.8,0.0,0.0,0.0,0.13,1019.0,32.0,0.6000000000000001,92.23582378252355
2006-08-17 03:30:00-05:00,2006,8,17,3,30,19.8,18.6,0.0,0.0,0.0,0.13,1019.0,28.0,0.9,92.79784327754456
2006-08-17 04:30:00-05:00,2006,8,17,4,30,19.6,18.6,0.0,0.0,0.0,0.13,1020.0,32.0,1.3,93.95667425471606
2006-08-17 05:30:00-05:00,2006,8,17,5,30,20.3,18.4,20.0,191.0,31.0,0.13,1020.0,39.0,1.9,88.85052379780615
2006-08-17 06:30:00-05:00,2006,8,17,6,30,22.200000000000003,18.4,58.0,551.0,194.0,0.13,1020.0,47.0,1.9,79.07797054429328
2006-08-17 07:30:00-05:00,2006,8,17,7,30,24.5,17.8,78.0,723.0,392.0,0.13,1020.0,55.0,1.5,66.28131341422655
